     x            y            u      
  0.079208     0.207921     0.077184  
  0.089109     0.207921     0.086438  
  0.099010     0.207921     0.095536  
  0.108911     0.207921     0.104447  
  0.118812     0.207921     0.113139  
  0.128713     0.207921     0.121574  
  0.138614     0.207921     0.129715  
  0.148515     0.207921     0.137520  
  0.158416     0.207921     0.144950  
  0.168317     0.207921     0.151965  
  0.178218     0.207921     0.158532  
  0.188119     0.207921     0.164620  
  0.198020     0.207921     0.170210  
  0.207921     0.207921     0.175290  
  0.217822     0.207921     0.179859  
  0.227723     0.207921     0.183928  
  0.237624     0.207921     0.187514  
  0.247525     0.207921     0.190646  
  0.257426     0.207921     0.193357  
  0.267327     0.207921     0.195684  
  0.277228     0.207921     0.197668  
  0.287129     0.207921     0.199348  
  0.297030     0.207921     0.200762  
  0.306931     0.207921     0.201946  
  0.316832     0.207921     0.202935  
  0.326733     0.207921     0.203756  
  0.336634     0.207921     0.204436  
  0.346535     0.207921     0.204998  
  0.356436     0.207921     0.205460  
  0.366337     0.207921     0.205841  
  0.376238     0.207921     0.206153  
  0.386139     0.207921     0.206409  
  0.396040     0.207921     0.206618  
  0.405941     0.207921     0.206788  
  0.415842     0.207921     0.206926  
  0.425743     0.207921     0.207038  
  0.435644     0.207921     0.207127  
  0.445545     0.207921     0.207198  
  0.455446     0.207921     0.207253  
  0.465347     0.207921     0.207295  
  0.475248     0.207921     0.207324  
  0.485149     0.207921     0.207344  
  0.495050     0.207921     0.207353  
  0.504950     0.207921     0.207353  
  0.514851     0.207921     0.207344  
  0.524752     0.207921     0.207324  
  0.534653     0.207921     0.207295  
  0.544554     0.207921     0.207253  
  0.554455     0.207921     0.207198  
  0.564356     0.207921     0.207127  
  0.574257     0.207921     0.207038  
  0.584158     0.207921     0.206926  
  0.594059     0.207921     0.206788  
  0.603960     0.207921     0.206618  
  0.613861     0.207921     0.206409  
  0.623762     0.207921     0.206153  
  0.633663     0.207921     0.205841  
  0.643564     0.207921     0.205460  
  0.653465     0.207921     0.204998  
  0.663366     0.207921     0.204436  
  0.673267     0.207921     0.203756  
  0.683168     0.207921     0.202935  
  0.693069     0.207921     0.201946  
  0.702970     0.207921     0.200762  
  0.712871     0.207921     0.199348  
  0.722772     0.207921     0.197668  
  0.732673     0.207921     0.195684  
  0.742574     0.207921     0.193357  
  0.752475     0.207921     0.190646  
  0.762376     0.207921     0.187514  
  0.772277     0.207921     0.183928  
  0.782178     0.207921     0.179859  
  0.792079     0.207921     0.175290  
  0.801980     0.207921     0.170210  
  0.811881     0.207921     0.164620  
  0.821782     0.207921     0.158532  
  0.831683     0.207921     0.151965  
  0.841584     0.207921     0.144950  
  0.851485     0.207921     0.137520  
  0.861386     0.207921     0.129715  
  0.871287     0.207921     0.121574  
  0.881188     0.207921     0.113139  
  0.891089     0.207921     0.104447  
  0.900990     0.207921     0.095536  
  0.910891     0.207921     0.086438  
  0.920792     0.207921     0.077184  
  0.930693     0.207921     0.067799  
  0.940594     0.207921     0.058306  
  0.950495     0.207921     0.048726  
  0.960396     0.207921     0.039074  
  0.970297     0.207921     0.029365  
  0.980198     0.207921     0.019610  
  0.990099     0.207921     0.009819  
  0.009901     0.217822     0.009832  
  0.019802     0.217822     0.019641  
  0.029703     0.217822     0.029421  
  0.039604     0.217822     0.039164  
  0.049505     0.217822     0.048860  
  0.059406     0.217822     0.058498  
  0.069307     0.217822     0.068064  
  0.079208     0.217822     0.077542  
  0.089109     0.217822     0.086911  
  0.099010     0.217822     0.096150  
  0.108911     0.217822     0.105233  
  0.118812     0.217822     0.114130  
  0.128713     0.217822     0.122808  
  0.138614     0.217822     0.131232  
  0.148515     0.217822     0.139363  
  0.158416     0.217822     0.147161  
  0.168317     0.217822     0.154586  
  0.178218     0.217822     0.161600  
  0.188119     0.217822     0.168168  
  0.198020     0.217822     0.174261  
  0.207921     0.217822     0.179859  
  0.217822     0.217822     0.184950  
  0.227723     0.217822     0.189533  
  0.237624     0.217822     0.193616  
  0.247525     0.217822     0.197218  
  0.257426     0.217822     0.200366  
  0.267327     0.217822     0.203094  
  0.277228     0.217822     0.205437  
  0.287129     0.217822     0.207437  
  0.297030     0.217822     0.209131  
  0.306931     0.217822     0.210558  
  0.316832     0.217822     0.211754  
  0.326733     0.217822     0.212753  
  0.336634     0.217822     0.213583  
  0.346535     0.217822     0.214271  
  0.356436     0.217822     0.214840  
  0.366337     0.217822     0.215308  
  0.376238     0.217822     0.215693  
  0.386139     0.217822     0.216009  
  0.396040     0.217822     0.216268  
  0.405941     0.217822     0.216479  
  0.415842     0.217822     0.216650  
  0.425743     0.217822     0.216788  
  0.435644     0.217822     0.216899  
  0.445545     0.217822     0.216988  
  0.455446     0.217822     0.217056  
  0.465347     0.217822     0.217108  
  0.475248     0.217822     0.217145  
  0.485149     0.217822     0.217169  
  0.495050     0.217822     0.217181  
  0.504950     0.217822     0.217181  
  0.514851     0.217822     0.217169  
  0.524752     0.217822     0.217145  
  0.534653     0.217822     0.217108  
  0.544554     0.217822     0.217056  
  0.554455     0.217822     0.216988  
  0.564356     0.217822     0.216899  
  0.574257     0.217822     0.216788  
  0.584158     0.217822     0.216650  
  0.594059     0.217822     0.216479  
  0.603960     0.217822     0.216268  
  0.613861     0.217822     0.216009  
  0.623762     0.217822     0.215693  
  0.633663     0.217822     0.215308  
  0.643564     0.217822     0.214840  
  0.653465     0.217822     0.214271  
  0.663366     0.217822     0.213583  
  0.673267     0.217822     0.212753  
  0.683168     0.217822     0.211754  
  0.693069     0.217822     0.210558  
  0.702970     0.217822     0.209131  
  0.712871     0.217822     0.207437  
  0.722772     0.217822     0.205437  
  0.732673     0.217822     0.203094  
  0.742574     0.217822     0.200366  
  0.752475     0.217822     0.197218  
  0.762376     0.217822     0.193616  
  0.772277     0.217822     0.189533  
  0.782178     0.217822     0.184950  
  0.792079     0.217822     0.179859  
  0.801980     0.217822     0.174261  
  0.811881     0.217822     0.168168  
  0.821782     0.217822     0.161600  
  0.831683     0.217822     0.154586  
  0.841584     0.217822     0.147161  
  0.851485     0.217822     0.139363  
  0.861386     0.217822     0.131232  
  0.871287     0.217822     0.122808  
  0.881188     0.217822     0.114130  
  0.891089     0.217822     0.105233  
  0.900990     0.217822     0.096150  
  0.910891     0.217822     0.086911  
  0.920792     0.217822     0.077542  
  0.930693     0.217822     0.068064  
  0.940594     0.217822     0.058498  
  0.950495     0.217822     0.048860  
  0.960396     0.217822     0.039164  
  0.970297     0.217822     0.029421  
  0.980198     0.217822     0.019641  
  0.990099     0.217822     0.009832  
  0.009901     0.227723     0.009842  
  0.019802     0.227723     0.019666  
  0.029703     0.227723     0.029466  
  0.039604     0.227723     0.039236  
  0.049505     0.227723     0.048969  
  0.059406     0.227723     0.058653  
  0.069307     0.227723     0.068279  
  0.079208     0.227723     0.077832  
  0.089109     0.227723     0.087296  
  0.099010     0.227723     0.096652  
  0.108911     0.227723     0.105878  
  0.118812     0.227723     0.114947  
  0.128713     0.227723     0.123832  
  0.138614     0.227723     0.132499  
  0.148515     0.227723     0.140912  
  0.158416     0.227723     0.149035  
  0.168317     0.227723     0.156826  
  0.178218     0.227723     0.164248  
  0.188119     0.227723     0.171260  
  0.198020     0.227723     0.177830  
  0.207921     0.227723     0.183928  
  0.217822     0.227723     0.189533  
  0.227723     0.227723     0.194633  
  0.237624     0.227723     0.199227  
  0.247525     0.227723     0.203323  
  0.257426     0.227723     0.206940  
  0.267327     0.227723     0.210103  
  0.277228     0.227723     0.212845  
  0.287129     0.227723     0.215203  
  0.297030     0.227723     0.217216  
  0.306931     0.227723     0.218923  
  0.316832     0.227723     0.220362  
  0.326733     0.227723     0.221569  
  0.336634     0.227723     0.222576  
  0.346535     0.227723     0.223415  
  0.356436     0.227723     0.224110  
  0.366337     0.227723     0.224684  
  0.376238     0.227723     0.225157  
  0.386139     0.227723     0.225546  
  0.396040     0.227723     0.225865  
  0.405941     0.227723     0.226125  
  0.415842     0.227723     0.226337  
  0.425743     0.227723     0.226508  
  0.435644     0.227723     0.226646  
  0.445545     0.227723     0.226755  
  0.455446     0.227723     0.226840  
  0.465347     0.227723     0.226904  
  0.475248     0.227723     0.226950  
  0.485149     0.227723     0.226980  
  0.495050     0.227723     0.226995  
  0.504950     0.227723     0.226995  
  0.514851     0.227723     0.226980  
  0.524752     0.227723     0.226950  
  0.534653     0.227723     0.226904  
  0.544554     0.227723     0.226840  
  0.554455     0.227723     0.226755  
  0.564356     0.227723     0.226646  
  0.574257     0.227723     0.226508  
  0.584158     0.227723     0.226337  
  0.594059     0.227723     0.226125  
  0.603960     0.227723     0.225865  
  0.613861     0.227723     0.225546  
  0.623762     0.227723     0.225157  
  0.633663     0.227723     0.224684  
  0.643564     0.227723     0.224110  
  0.653465     0.227723     0.223415  
  0.663366     0.227723     0.222576  
  0.673267     0.227723     0.221569  
  0.683168     0.227723     0.220362  
  0.693069     0.227723     0.218923  
  0.702970     0.227723     0.217216  
  0.712871     0.227723     0.215203  
  0.722772     0.227723     0.212845  
  0.732673     0.227723     0.210103  
  0.742574     0.227723     0.206940  
  0.752475     0.227723     0.203323  
  0.762376     0.227723     0.199227  
  0.772277     0.227723     0.194633  
  0.782178     0.227723     0.189533  
  0.792079     0.227723     0.183928  
  0.801980     0.227723     0.177830  
  0.811881     0.227723     0.171260  
  0.821782     0.227723     0.164248  
  0.831683     0.227723     0.156826  
  0.841584     0.227723     0.149035  
  0.851485     0.227723     0.140912  
  0.861386     0.227723     0.132499  
  0.871287     0.227723     0.123832  
  0.881188     0.227723     0.114947  
  0.891089     0.227723     0.105878  
  0.900990     0.227723     0.096652  
  0.910891     0.227723     0.087296  
  0.920792     0.227723     0.077832  
  0.930693     0.227723     0.068279  
  0.940594     0.227723     0.058653  
  0.950495     0.227723     0.048969  
  0.960396     0.227723     0.039236  
  0.970297     0.227723     0.029466  
  0.980198     0.227723     0.019666  
  0.990099     0.227723     0.009842  
  0.009901     0.237624     0.009850  
  0.019802     0.237624     0.019686  
  0.029703     0.237624     0.029502  
  0.039604     0.237624     0.039295  
  0.049505     0.237624     0.049056  
  0.059406     0.237624     0.058779  
  0.069307     0.237624     0.068453  
  0.079208     0.237624     0.078068  
  0.089109     0.237624     0.087610  
  0.099010     0.237624     0.097062  
  0.108911     0.237624     0.106406  
  0.118812     0.237624     0.115620  
  0.128713     0.237624     0.124678  
  0.138614     0.237624     0.133551  
  0.148515     0.237624     0.142208  
  0.158416     0.237624     0.150612  
  0.168317     0.237624     0.158727  
  0.178218     0.237624     0.166514  
  0.188119     0.237624     0.173931  
  0.198020     0.237624     0.180943  
  0.207921     0.237624     0.187514  
  0.217822     0.237624     0.193616  
  0.227723     0.237624     0.199227  
  0.237624     0.237624     0.204336  
  0.247525     0.237624     0.208940  
  0.257426     0.237624     0.213048  
  0.267327     0.237624     0.216677  
  0.277228     0.237624     0.219854  
  0.287129     0.237624     0.222609  
  0.297030     0.237624     0.224980  
  0.306931     0.237624     0.227005  
  0.316832     0.237624     0.228723  
  0.326733     0.237624     0.230172  
  0.336634     0.237624     0.231388  
  0.346535     0.237624     0.232404  
  0.356436     0.237624     0.233249  
  0.366337     0.237624     0.233950  
  0.376238     0.237624     0.234529  
  0.386139     0.237624     0.235006  
  0.396040     0.237624     0.235398  
  0.405941     0.237624     0.235718  
  0.415842     0.237624     0.235979  
  0.425743     0.237624     0.236191  
  0.435644     0.237624     0.236361  
  0.445545     0.237624     0.236495  
  0.455446     0.237624     0.236601  
  0.465347     0.237624     0.236680  
  0.475248     0.237624     0.236737  
  0.485149     0.237624     0.236774  
  0.495050     0.237624     0.236792  
  0.504950     0.237624     0.236792  
  0.514851     0.237624     0.236774  
  0.524752     0.237624     0.236737  
  0.534653     0.237624     0.236680  
  0.544554     0.237624     0.236601  
  0.554455     0.237624     0.236495  
  0.564356     0.237624     0.236361  
  0.574257     0.237624     0.236191  
  0.584158     0.237624     0.235979  
  0.594059     0.237624     0.235718  
  0.603960     0.237624     0.235398  
  0.613861     0.237624     0.235006  
  0.623762     0.237624     0.234529  
  0.633663     0.237624     0.233950  
  0.643564     0.237624     0.233249  
  0.653465     0.237624     0.232404  
  0.663366     0.237624     0.231388  
  0.673267     0.237624     0.230172  
  0.683168     0.237624     0.228723  
  0.693069     0.237624     0.227005  
  0.702970     0.237624     0.224980  
  0.712871     0.237624     0.222609  
  0.722772     0.237624     0.219854  
  0.732673     0.237624     0.216677  
  0.742574     0.237624     0.213048  
  0.752475     0.237624     0.208940  
  0.762376     0.237624     0.204336  
  0.772277     0.237624     0.199227  
  0.782178     0.237624     0.193616  
  0.792079     0.237624     0.187514  
  0.801980     0.237624     0.180943  
  0.811881     0.237624     0.173931  
  0.821782     0.237624     0.166514  
  0.831683     0.237624     0.158727  
  0.841584     0.237624     0.150612  
  0.851485     0.237624     0.142208  
  0.861386     0.237624     0.133551  
  0.871287     0.237624     0.124678  
  0.881188     0.237624     0.115620  
  0.891089     0.237624     0.106406  
  0.900990     0.237624     0.097062  
  0.910891     0.237624     0.087610  
  0.920792     0.237624     0.078068  
  0.930693     0.237624     0.068453  
  0.940594     0.237624     0.058779  
  0.950495     0.237624     0.049056  
  0.960396     0.237624     0.039295  
  0.970297     0.237624     0.029502  
  0.980198     0.237624     0.019686  
  0.990099     0.237624     0.009850  
  0.009901     0.247525     0.009857  
  0.019802     0.247525     0.019702  
  0.029703     0.247525     0.029532  
  0.039604     0.247525     0.039342  
  0.049505     0.247525     0.049127  
  0.059406     0.247525     0.058880  
  0.069307     0.247525     0.068594  
  0.079208     0.247525     0.078259  
  0.089109     0.247525     0.087865  
  0.099010     0.247525     0.097396  
  0.108911     0.247525     0.106838  
  0.118812     0.247525     0.116171  
  0.128713     0.247525     0.125375  
  0.138614     0.247525     0.134422  
  0.148515     0.247525     0.143286  
  0.158416     0.247525     0.151934  
  0.168317     0.247525     0.160331  
  0.178218     0.247525     0.168439  
  0.188119     0.247525     0.176220  
  0.198020     0.247525     0.183635  
  0.207921     0.247525     0.190646  
  0.217822     0.247525     0.197218  
  0.227723     0.247525     0.203323  
  0.237624     0.247525     0.208940  
  0.247525     0.247525     0.214057  
  0.257426     0.247525     0.218670  
  0.267327     0.247525     0.222788  
  0.277228     0.247525     0.226429  
  0.287129     0.247525     0.229617  
  0.297030     0.247525     0.232383  
  0.306931     0.247525     0.234766  
  0.316832     0.247525     0.236801  
  0.326733     0.247525     0.238529  
  0.336634     0.247525     0.239988  
  0.346535     0.247525     0.241212  
  0.356436     0.247525     0.242235  
  0.366337     0.247525     0.243086  
  0.376238     0.247525     0.243791  
  0.386139     0.247525     0.244374  
  0.396040     0.247525     0.244854  
  0.405941     0.247525     0.245247  
  0.415842     0.247525     0.245567  
  0.425743     0.247525     0.245828  
  0.435644     0.247525     0.246037  
  0.445545     0.247525     0.246203  
  0.455446     0.247525     0.246333  
  0.465347     0.247525     0.246431  
  0.475248     0.247525     0.246502  
  0.485149     0.247525     0.246547  
  0.495050     0.247525     0.246570  
  0.504950     0.247525     0.246570  
  0.514851     0.247525     0.246547  
  0.524752     0.247525     0.246502  
  0.534653     0.247525     0.246431  
  0.544554     0.247525     0.246333  
  0.554455     0.247525     0.246203  
  0.564356     0.247525     0.246037  
  0.574257     0.247525     0.245828  
  0.584158     0.247525     0.245567  
  0.594059     0.247525     0.245247  
  0.603960     0.247525     0.244854  
  0.613861     0.247525     0.244374  
  0.623762     0.247525     0.243791  
  0.633663     0.247525     0.243086  
  0.643564     0.247525     0.242235  
  0.653465     0.247525     0.241212  
  0.663366     0.247525     0.239988  
  0.673267     0.247525     0.238529  
  0.683168     0.247525     0.236801  
  0.693069     0.247525     0.234766  
  0.702970     0.247525     0.232383  
  0.712871     0.247525     0.229617  
  0.722772     0.247525     0.226429  
  0.732673     0.247525     0.222788  
  0.742574     0.247525     0.218670  
  0.752475     0.247525     0.214057  
  0.762376     0.247525     0.208940  
  0.772277     0.247525     0.203323  
  0.782178     0.247525     0.197218  
  0.792079     0.247525     0.190646  
  0.801980     0.247525     0.183635  
  0.811881     0.247525     0.176220  
  0.821782     0.247525     0.168439  
  0.831683     0.247525     0.160331  
  0.841584     0.247525     0.151934  
  0.851485     0.247525     0.143286  
  0.861386     0.247525     0.134422  
  0.871287     0.247525     0.125375  
  0.881188     0.247525     0.116171  
  0.891089     0.247525     0.106838  
  0.900990     0.247525     0.097396  
  0.910891     0.247525     0.087865  
  0.920792     0.247525     0.078259  
  0.930693     0.247525     0.068594  
  0.940594     0.247525     0.058880  
  0.950495     0.247525     0.049127  
  0.960396     0.247525     0.039342  
  0.970297     0.247525     0.029532  
  0.980198     0.247525     0.019702  
  0.990099     0.247525     0.009857  
  0.009901     0.257426     0.009862  
  0.019802     0.257426     0.019715  
  0.029703     0.257426     0.029555  
  0.039604     0.257426     0.039380  
  0.049505     0.257426     0.049184  
  0.059406     0.257426     0.058962  
  0.069307     0.257426     0.068708  
  0.079208     0.257426     0.078415  
  0.089109     0.257426     0.088072  
  0.099010     0.257426     0.097668  
  0.108911     0.257426     0.107191  
  0.118812     0.257426     0.116623  
  0.128713     0.257426     0.125947  
  0.138614     0.257426     0.135141  
  0.148515     0.257426     0.144180  
  0.158416     0.257426     0.153035  
  0.168317     0.257426     0.161675  
  0.178218     0.257426     0.170065  
  0.188119     0.257426     0.178167  
  0.198020     0.257426     0.185944  
  0.207921     0.257426     0.193357  
  0.217822     0.257426     0.200366  
  0.227723     0.257426     0.206940  
  0.237624     0.257426     0.213048  
  0.247525     0.257426     0.218670  
  0.257426     0.257426     0.223793  
  0.267327     0.257426     0.228415  
  0.277228     0.257426     0.232542  
  0.287129     0.257426     0.236192  
  0.297030     0.257426     0.239390  
  0.306931     0.257426     0.242168  
  0.316832     0.257426     0.244560  
  0.326733     0.257426     0.246605  
  0.336634     0.257426     0.248342  
  0.346535     0.257426     0.249808  
  0.356436     0.257426     0.251039  
  0.366337     0.257426     0.252067  
  0.376238     0.257426     0.252923  
  0.386139     0.257426     0.253632  
  0.396040     0.257426     0.254217  
  0.405941     0.257426     0.254697  
  0.415842     0.257426     0.255090  
  0.425743     0.257426     0.255409  
  0.435644     0.257426     0.255667  
  0.445545     0.257426     0.255871  
  0.455446     0.257426     0.256031  
  0.465347     0.257426     0.256152  
  0.475248     0.257426     0.256239  
  0.485149     0.257426     0.256295  
  0.495050     0.257426     0.256322  
  0.504950     0.257426     0.256322  
  0.514851     0.257426     0.256295  
  0.524752     0.257426     0.256239  
  0.534653     0.257426     0.256152  
  0.544554     0.257426     0.256031  
  0.554455     0.257426     0.255871  
  0.564356     0.257426     0.255667  
  0.574257     0.257426     0.255409  
  0.584158     0.257426     0.255090  
  0.594059     0.257426     0.254697  
  0.603960     0.257426     0.254217  
  0.613861     0.257426     0.253632  
  0.623762     0.257426     0.252923  
  0.633663     0.257426     0.252067  
  0.643564     0.257426     0.251039  
  0.653465     0.257426     0.249808  
  0.663366     0.257426     0.248342  
  0.673267     0.257426     0.246605  
  0.683168     0.257426     0.244560  
  0.693069     0.257426     0.242168  
  0.702970     0.257426     0.239390  
  0.712871     0.257426     0.236192  
  0.722772     0.257426     0.232542  
  0.732673     0.257426     0.228415  
  0.742574     0.257426     0.223793  
  0.752475     0.257426     0.218670  
  0.762376     0.257426     0.213048  
  0.772277     0.257426     0.206940  
  0.782178     0.257426     0.200366  
  0.792079     0.257426     0.193357  
  0.801980     0.257426     0.185944  
  0.811881     0.257426     0.178167  
  0.821782     0.257426     0.170065  
  0.831683     0.257426     0.161675  
  0.841584     0.257426     0.153035  
  0.851485     0.257426     0.144180  
  0.861386     0.257426     0.135141  
  0.871287     0.257426     0.125947  
  0.881188     0.257426     0.116623  
  0.891089     0.257426     0.107191  
  0.900990     0.257426     0.097668  
  0.910891     0.257426     0.088072  
  0.920792     0.257426     0.078415  
  0.930693     0.257426     0.068708  
  0.940594     0.257426     0.058962  
  0.950495     0.257426     0.049184  
  0.960396     0.257426     0.039380  
  0.970297     0.257426     0.029555  
  0.980198     0.257426     0.019715  
  0.990099     0.257426     0.009862  
  0.009901     0.267327     0.009867  
  0.019802     0.267327     0.019726  
  0.029703     0.267327     0.029574  
  0.039604     0.267327     0.039410  
  0.049505     0.267327     0.049230  
  0.059406     0.267327     0.059028  
  0.069307     0.267327     0.068800  
  0.079208     0.267327     0.078540  
  0.089109     0.267327     0.088240  
  0.099010     0.267327     0.097889  
  0.108911     0.267327     0.107478  
  0.118812     0.267327     0.116993  
  0.128713     0.267327     0.126417  
  0.138614     0.267327     0.135733  
  0.148515     0.267327     0.144919  
  0.158416     0.267327     0.153949  
  0.168317     0.267327     0.162797  
  0.178218     0.267327     0.171430  
  0.188119     0.267327     0.179813  
  0.198020     0.267327     0.187911  
  0.207921     0.267327     0.195684  
  0.217822     0.267327     0.203094  
  0.227723     0.267327     0.210103  
  0.237624     0.267327     0.216677  
  0.247525     0.267327     0.222788  
  0.257426     0.267327     0.228415  
  0.267327     0.267327     0.233543  
  0.277228     0.267327     0.238172  
  0.287129     0.267327     0.242308  
  0.297030     0.267327     0.245967  
  0.306931     0.267327     0.249174  
  0.316832     0.267327     0.251960  
  0.326733     0.267327     0.254361  
  0.336634     0.267327     0.256414  
  0.346535     0.267327     0.258158  
  0.356436     0.267327     0.259630  
  0.366337     0.267327     0.260867  
  0.376238     0.267327     0.261900  
  0.386139     0.267327     0.262758  
  0.396040     0.267327     0.263469  
  0.405941     0.267327     0.264055  
  0.415842     0.267327     0.264534  
  0.425743     0.267327     0.264925  
  0.435644     0.267327     0.265240  
  0.445545     0.267327     0.265491  
  0.455446     0.267327     0.265687  
  0.465347     0.267327     0.265835  
  0.475248     0.267327     0.265942  
  0.485149     0.267327     0.266011  
  0.495050     0.267327     0.266045  
  0.504950     0.267327     0.266045  
  0.514851     0.267327     0.266011  
  0.524752     0.267327     0.265942  
  0.534653     0.267327     0.265835  
  0.544554     0.267327     0.265687  
  0.554455     0.267327     0.265491  
  0.564356     0.267327     0.265240  
  0.574257     0.267327     0.264925  
  0.584158     0.267327     0.264534  
  0.594059     0.267327     0.264055  
  0.603960     0.267327     0.263469  
  0.613861     0.267327     0.262758  
  0.623762     0.267327     0.261900  
  0.633663     0.267327     0.260867  
  0.643564     0.267327     0.259630  
  0.653465     0.267327     0.258158  
  0.663366     0.267327     0.256414  
  0.673267     0.267327     0.254361  
  0.683168     0.267327     0.251960  
  0.693069     0.267327     0.249174  
  0.702970     0.267327     0.245967  
  0.712871     0.267327     0.242308  
  0.722772     0.267327     0.238172  
  0.732673     0.267327     0.233543  
  0.742574     0.267327     0.228415  
  0.752475     0.267327     0.222788  
  0.762376     0.267327     0.216677  
  0.772277     0.267327     0.210103  
  0.782178     0.267327     0.203094  
  0.792079     0.267327     0.195684  
  0.801980     0.267327     0.187911  
  0.811881     0.267327     0.179813  
  0.821782     0.267327     0.171430  
  0.831683     0.267327     0.162797  
  0.841584     0.267327     0.153949  
  0.851485     0.267327     0.144919  
  0.861386     0.267327     0.135733  
  0.871287     0.267327     0.126417  
  0.881188     0.267327     0.116993  
  0.891089     0.267327     0.107478  
  0.900990     0.267327     0.097889  
  0.910891     0.267327     0.088240  
  0.920792     0.267327     0.078540  
  0.930693     0.267327     0.068800  
  0.940594     0.267327     0.059028  
  0.950495     0.267327     0.049230  
  0.960396     0.267327     0.039410  
  0.970297     0.267327     0.029574  
  0.980198     0.267327     0.019726  
  0.990099     0.267327     0.009867  
  0.009901     0.277228     0.009870  
  0.019802     0.277228     0.019734  
  0.029703     0.277228     0.029590  
  0.039604     0.277228     0.039435  
  0.049505     0.277228     0.049267  
  0.059406     0.277228     0.059082  
  0.069307     0.277228     0.068875  
  0.079208     0.277228     0.078642  
  0.089109     0.277228     0.088376  
  0.099010     0.277228     0.098069  
  0.108911     0.277228     0.107713  
  0.118812     0.277228     0.117294  
  0.128713     0.277228     0.126802  
  0.138614     0.277228     0.136219  
  0.148515     0.277228     0.145527  
  0.158416     0.277228     0.154706  
  0.168317     0.277228     0.163729  
  0.178218     0.277228     0.172570  
  0.188119     0.277228     0.181196  
  0.198020     0.277228     0.189575  
  0.207921     0.277228     0.197668  
  0.217822     0.277228     0.205437  
  0.227723     0.277228     0.212845  
  0.237624     0.277228     0.219854  
  0.247525     0.277228     0.226429  
  0.257426     0.277228     0.232542  
  0.267327     0.277228     0.238172  
  0.277228     0.277228     0.243306  
  0.287129     0.277228     0.247941  
  0.297030     0.277228     0.252083  
  0.306931     0.277228     0.255750  
  0.316832     0.277228     0.258965  
  0.326733     0.277228     0.261758  
  0.336634     0.277228     0.264167  
  0.346535     0.277228     0.266227  
  0.356436     0.277228     0.267977  
  0.366337     0.277228     0.269454  
  0.376238     0.277228     0.270694  
  0.386139     0.277228     0.271730  
  0.396040     0.277228     0.272590  
  0.405941     0.277228     0.273300  
  0.415842     0.277228     0.273884  
  0.425743     0.277228     0.274360  
  0.435644     0.277228     0.274745  
  0.445545     0.277228     0.275052  
  0.455446     0.277228     0.275292  
  0.465347     0.277228     0.275474  
  0.475248     0.277228     0.275605  
  0.485149     0.277228     0.275690  
  0.495050     0.277228     0.275731  
  0.504950     0.277228     0.275731  
  0.514851     0.277228     0.275690  
  0.524752     0.277228     0.275605  
  0.534653     0.277228     0.275474  
  0.544554     0.277228     0.275292  
  0.554455     0.277228     0.275052  
  0.564356     0.277228     0.274745  
  0.574257     0.277228     0.274360  
  0.584158     0.277228     0.273884  
  0.594059     0.277228     0.273300  
  0.603960     0.277228     0.272590  
  0.613861     0.277228     0.271730  
  0.623762     0.277228     0.270694  
  0.633663     0.277228     0.269454  
  0.643564     0.277228     0.267977  
  0.653465     0.277228     0.266227  
  0.663366     0.277228     0.264167  
  0.673267     0.277228     0.261758  
  0.683168     0.277228     0.258965  
  0.693069     0.277228     0.255750  
  0.702970     0.277228     0.252083  
  0.712871     0.277228     0.247941  
  0.722772     0.277228     0.243306  
  0.732673     0.277228     0.238172  
  0.742574     0.277228     0.232542  
  0.752475     0.277228     0.226429  
  0.762376     0.277228     0.219854  
  0.772277     0.277228     0.212845  
  0.782178     0.277228     0.205437  
  0.792079     0.277228     0.197668  
  0.801980     0.277228     0.189575  
  0.811881     0.277228     0.181196  
  0.821782     0.277228     0.172570  
  0.831683     0.277228     0.163729  
  0.841584     0.277228     0.154706  
  0.851485     0.277228     0.145527  
  0.861386     0.277228     0.136219  
  0.871287     0.277228     0.126802  
  0.881188     0.277228     0.117294  
  0.891089     0.277228     0.107713  
  0.900990     0.277228     0.098069  
  0.910891     0.277228     0.088376  
  0.920792     0.277228     0.078642  
  0.930693     0.277228     0.068875  
  0.940594     0.277228     0.059082  
  0.950495     0.277228     0.049267  
  0.960396     0.277228     0.039435  
  0.970297     0.277228     0.029590  
  0.980198     0.277228     0.019734  
  0.990099     0.277228     0.009870  
  0.009901     0.287129     0.009873  
  0.019802     0.287129     0.019741  
  0.029703     0.287129     0.029602  
  0.039604     0.287129     0.039455  
  0.049505     0.287129     0.049297  
  0.059406     0.287129     0.059125  
  0.069307     0.287129     0.068936  
  0.079208     0.287129     0.078725  
  0.089109     0.287129     0.088487  
  0.099010     0.287129     0.098216  
  0.108911     0.287129     0.107903  
  0.118812     0.287129     0.117541  
  0.128713     0.287129     0.127116  
  0.138614     0.287129     0.136617  
  0.148515     0.287129     0.146028  
  0.158416     0.287129     0.155330  
  0.168317     0.287129     0.164501  
  0.178218     0.287129     0.173519  
  0.188119     0.287129     0.182353  
  0.198020     0.287129     0.190974  
  0.207921     0.287129     0.199348  
  0.217822     0.287129     0.207437  
  0.227723     0.287129     0.215203  
  0.237624     0.287129     0.222609  
  0.247525     0.287129     0.229617  
  0.257426     0.287129     0.236192  
  0.267327     0.287129     0.242308  
  0.277228     0.287129     0.247941  
  0.287129     0.287129     0.253079  
  0.297030     0.287129     0.257719  
